45.56.75.90:5344,socks5,7.084852
45.56.98.229:49857,socks5,7.155328
45.56.97.74:8080,socks5,7.185561
45.79.111.38:9994,socks5,7.010214
45.79.90.143:44554,socks5,7.009113
45.79.253.142:4153,socks5,7.12382
45.79.158.235:1080,socks5,7.156246
45.79.158.235:44554,socks5,7.154276
45.79.208.64:44554,socks5,7.12264
45.79.27.210:1080,socks5,7.081479
45.79.155.9:2080,socks5,7.145302
45.79.142.211:3128,socks5,7.150367
45.79.212.97:20201,socks5,7.12336
47.254.47.61:8080,socks5,7.010172
47.88.29.108:8080,socks5,7.009666
47.252.1.180:3128,socks5,7.140516
47.88.29.108:7302,socks5,7.010947
47.252.20.42:8080,socks5,7.134628
47.88.11.3:1080,socks5,7.007523
47.252.20.42:443,socks5,7.141223
47.253.105.175:5566,socks5,7.141191
47.252.27.174:8080,socks5,7.147916
47.253.214.60:57114,socks5,7.139374
47.245.34.161:8080,socks5,7.217163
47.245.34.161:80,socks5,7.227211
47.254.153.78:8888,socks5,7.321423
47.254.239.51:8080,socks5,7.363926
47.91.56.120:8080,socks5,7.282418
47.91.45.235:8080,socks5,7.278258
47.91.45.198:2080,socks5,7.28348
49.0.252.39:8080,socks5,7.312632
49.0.251.56:80,socks5,7.316014
47.91.104.110:8080,socks5,7.518013
47.91.107.139:20000,socks5,7.523037
49.0.250.196:2080,socks5,7.303299
47.91.107.139:8080,socks5,7.544256
49.0.253.51:8080,socks5,7.305017
47.91.104.193:8080,socks5,7.520863
47.91.126.36:8080,socks5,7.530308
47.91.125.239:8080,socks5,7.535465
62.171.189.81:80,http,0.320143
66.94.117.28:1080,http,0.190268
45.249.94.5:4780,http,0.314939
45.177.233.180:8080,http,0.447985
66.228.32.230:8080,socks5,7.378832
66.228.50.107:10000,socks5,7.529511
66.175.223.147:44554,socks5,9.092517
66.175.223.147:4153,socks5,8.997217
72.14.191.144:8080,socks5,7.73963
81.169.207.91:80,http,0.334368
81.22.103.65:80,http,0.452792
8.213.137.155:8081,socks5,7.268029
8.219.167.110:8080,socks5,7.345752
91.151.88.130:80,http,0.391016
85.159.214.61:1080,socks5,7.445577
91.245.73.117:8080,http,0.594107
85.90.246.238:10000,socks5,7.316461
94.101.185.67:80,http,0.479996
71.172.10.163:3128,http,0.224233
77.68.113.97:80,http,0.363181
81.234.125.102:80,http,0.34147
96.126.103.64:9991,socks5,7.008749
96.126.111.48:8080,socks5,7.145746
96.126.124.197:8113,socks5,7.121583
75.111.123.158:1888,http,5.103322
93.63.75.99:8080,http,2.30866
202.85.197.139:80,http,197.058897
213.61.179.198:80,http,163.199778
